Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"44383","1","2019-01-22 15:11:11","1","492","<machine-learning><python><classification><nltk>","3",""
"44387","1","2019-01-22 17:37:07","4","2300","<machine-learning><python><scikit-learn><pandas><data-science-model>","3",""
"44389","1","2019-01-22 18:09:20","1","205","<machine-learning><data-mining>","4","2"
"44391","1","2019-01-22 18:45:21","3","702","<python><keras><convnet>","1","1"
"44392","1","2019-01-22 18:49:49","3","357","<machine-learning><predictive-modeling><prediction>","2","1"
"44402","1","2019-01-22 23:37:54","0","109","<machine-learning><neural-network><training><gradient-descent><perceptron>","1",""
"44406","1","2019-01-23 02:04:39","1","583","<word2vec><word-embeddings>","1",""
"44409","1","2019-01-23 03:57:26","1","54","<machine-learning><data-mining><visualization><data-analysis>","1",""
"44411","1","2019-01-23 04:03:02","1","101","<pytorch>","0","1"
"44414","1","2019-01-23 07:15:53","0","112","<keras><cnn><transfer-learning>","1",""
"44419","1","2019-01-23 09:21:13","1","26","<machine-learning><data-mining>","0",""
"44423","1","2019-01-23 09:58:41","4","2607","<python><time-series><visualization><data-analysis><forecast>","0",""
"44427","1","2019-01-23 10:57:09","1","72","<machine-learning><scikit-learn><pca>","1",""
"44430","1","2019-01-23 11:13:32","0","450","<fuzzy-logic>","1",""
"44432","1","2019-01-23 11:17:46","1","252","<time-series><anomaly-detection><online-learning>","1","1"
"44438","1","2019-01-23 13:16:29","0","1014","<machine-learning><python><deep-learning><keras><cnn>","1",""
"44440","1","2019-01-23 14:04:25","0","79","<machine-learning><theory>","2",""
"44446","1","2019-01-23 14:55:08","1","99","<machine-learning><gradient-descent>","2",""
"44448","1","2019-01-23 15:34:39","2","113","<nlp><clustering><feature-extraction><encoding><embeddings>","0",""
"44449","1","2019-01-23 15:36:41","1","1523","<python><scikit-learn><pandas><numpy>","0",""
"44450","1","2019-01-23 15:37:08","2","268","<python><scikit-learn><decision-trees><accuracy><matlab>","2",""
"44454","1","2019-01-23 16:56:01","0","302","<python><pandas>","2",""
"44456","1","2019-01-23 17:29:04","2","401","<python><deep-learning><keras>","1","1"
"44460","1","2019-01-23 18:03:18","0","60","<machine-learning><reinforcement-learning><q-learning><policy-gradients>","1",""
"44463","1","2019-01-23 18:52:32","1","30","<neural-network><deep-learning><image-classification>","0",""
"44465","1","2019-01-23 21:19:38","2","40","<r><logistic-regression><regularization>","1",""
"44474","1","2019-01-24 00:43:27","2","2627","<python><keras><tensorflow><gpu>","2","2"
"44476","1","2019-01-24 04:59:16","3","3603","<python><pandas><bigdata><data-cleaning>","2",""
"44478","1","2019-01-24 06:33:12","0","37","<machine-learning><data-cleaning><logistic-regression>","1",""
"44482","1","2019-01-24 07:25:46","3","77","<machine-learning><recommender-system><supervised-learning><similarity>","1",""
"44484","1","2019-01-24 08:17:31","1","64","<machine-learning-model>","1",""
"44499","1","2019-01-24 12:24:40","1","83","<gaussian><deepmind>","0",""
"44501","1","2019-01-24 12:52:37","2","267","<time-series><anomaly-detection><online-learning>","0","3"
"44503","1","2019-01-24 13:43:15","0","42","<machine-learning><statistics>","1",""
"44504","1","2019-01-24 14:02:19","1","180","<nlp><nlg>","0",""
"44506","1","2019-01-24 14:45:18","1","1118","<overfitting><inception>","1",""
"44508","1","2019-01-24 15:18:57","1","27","<tensorflow>","0",""
"44514","1","2019-01-24 17:21:25","0","223","<python><deep-learning><keras><lstm><rnn>","1",""
"44517","1","2019-01-24 17:47:15","0","2198","<python><scikit-learn><bigdata><k-means>","3",""
"44518","1","2019-01-24 18:08:03","2","1592","<cnn><convnet>","2",""
"44522","1","2019-01-24 18:45:27","1","128","<nlp><dimensionality-reduction>","0",""
"44526","1","2019-01-24 20:03:07","1","101","<python><keras><cnn><convnet>","0",""
"44530","1","2019-01-24 21:47:34","2","61","<machine-learning><scikit-learn><data-mining><visualization><algorithms>","1",""
"44535","1","2019-01-24 23:58:29","4","593","<cnn><mnist>","1",""
"44537","1","2019-01-25 00:54:49","0","583","<machine-learning><neural-network><keras><tensorflow>","1",""
"44544","1","2019-01-25 06:59:45","1","71","<neural-network><image-classification>","1",""
"44546","1","2019-01-25 07:49:00","1","39","<regression><activation-function>","0",""
"44549","1","2019-01-25 09:33:15","4","1046","<machine-learning><loss-function><parameter-estimation>","1",""
"44552","1","2019-01-25 10:30:02","4","108","<neural-network><statistics><recurrent-neural-net><forecast><forecasting>","1","1"
"44553","1","2019-01-25 10:32:31","2","34","<python><data-mining><text-mining><algorithms><optimization>","1",""
"44554","1","2019-01-25 10:36:38","0","8727","<python><historgram>","1",""
"44558","1","2019-01-25 11:37:36","0","31","<algorithms>","1",""
"44561","1","2019-01-25 11:54:48","0","526","<machine-learning><python><time-series><lstm>","2",""
"44565","1","2019-01-25 12:53:34","1","56","<python><keras><time-series><regression><forecast>","0",""
"44573","1","2019-01-25 14:46:52","1","19","<dataset><theory>","0",""
"44578","1","2019-01-25 15:26:30","1","1023","<overfitting>","2",""
"44582","1","2019-01-25 16:54:16","0","82","<python><logistic-regression>","1",""
"44584","1","2019-01-25 18:22:34","0","307","<deep-learning><keras><tensorflow>","1",""
"44586","1","2019-01-25 19:13:11","2","750","<machine-learning><python>","1",""
"44595","1","2019-01-26 03:53:11","0","2114","<keras><multiclass-classification>","1",""
"44597","1","2019-01-26 06:21:26","1","36","<deep-learning><lstm>","0","1"
"44607","1","2019-01-26 10:30:50","0","256","<reinforcement-learning><ai><openai-gym>","2",""
"44611","1","2019-01-26 16:16:54","2","166","<keras><tensorflow>","1","1"
"44613","1","2019-01-26 16:53:48","0","26","<cnn><image-recognition>","1",""
"44617","1","2019-01-26 19:36:50","1","204","<machine-learning><python><multilabel-classification>","1",""
"44621","1","2019-01-26 23:18:17","0","796","<r>","3","1"
"44624","1","2019-01-27 02:53:33","3","4798","<keras><tensorflow><lstm>","3","2"
"44625","1","2019-01-27 06:16:27","1","52","<machine-learning><deep-learning><transfer-learning>","0",""
"44627","1","2019-01-27 07:54:54","1","348","<python><tensorflow><anaconda>","2",""
"44635","1","2019-01-27 11:22:36","0","303","<machine-learning><neural-network><recommender-system><embeddings>","1",""
"44637","1","2019-01-27 11:50:17","0","167","<machine-learning><neural-network><supervised-learning>","1","1"
"44638","1","2019-01-27 11:54:23","1","22","<classification><data-mining><labels>","0",""
"44640","1","2019-01-27 12:17:44","1","31","<classification><decision-trees>","1",""
"44641","1","2019-01-27 12:30:58","1","49","<python><scikit-learn><data><linear-regression>","1",""
"44643","1","2019-01-27 13:45:38","1","75","<excel><sas>","1",""
"44644","1","2019-01-27 14:01:53","3","10685","<neural-network><keras><feature-selection><recurrent-neural-net><sequence-to-sequence>","1","4"
"44645","1","2019-01-27 14:13:32","1","402","<machine-learning><neural-network><keras><tensorflow>","1",""
"44647","1","2019-01-27 14:44:10","1","186","<neural-network><time-series><overfitting><recurrent-neural-net><data-augmentation>","2",""
"44657","1","2019-01-27 18:20:22","1","82","<image-classification><image-recognition>","3","1"
"44658","1","2019-01-27 19:25:00","1","18","<statistics><ensemble-modeling><variance>","0",""
"44659","1","2019-01-27 19:38:54","1","170","<dataframe>","1",""
"44664","1","2019-01-27 22:11:40","0","38","<machine-learning><machine-learning-model>","1",""
"44668","1","2019-01-28 02:26:19","0","567","<python><machine-learning-model><data-science-model>","1",""
"44671","1","2019-01-28 03:05:03","1","18","<machine-learning><data-mining>","0",""
"44673","1","2019-01-28 04:04:19","1","65","<machine-learning><neural-network><deep-learning><cnn><image-classification>","2",""
"44674","1","2019-01-28 05:13:45","1","288","<deep-learning>","1",""
"44675","1","2019-01-28 06:20:18","0","21","<model-selection>","1",""
"44678","1","2019-01-28 06:45:34","1","477","<regression><categorical-data><unbalanced-classes>","1",""
"44679","1","2019-01-28 06:57:39","1","199","<naive-bayes-classifier>","0",""
"44680","1","2019-01-28 07:48:11","1","289","<python><tensorflow><cnn><computer-vision><opencv>","0",""
"44682","1","2019-01-28 08:11:29","0","3415","<pytorch>","2",""
"44693","1","2019-01-28 11:44:21","3","1136","<classification><multiclass-classification>","2","1"
"44694","1","2019-01-28 11:49:17","1","316","<machine-learning><prediction>","1","1"
"44697","1","2019-01-28 12:32:03","1","741","<machine-learning><classification><nlp><natural-language-process><named-entity-recognition>","0",""
"44699","1","2019-01-28 13:15:46","4","91","<neural-network><deep-learning><nlp><word-embeddings>","1","2"
"44700","1","2019-01-28 13:17:11","4","6267","<neural-network><scikit-learn><classifier><mlp>","2","1"
"44703","1","2019-01-28 13:34:41","6","6210","<machine-learning><neural-network><gradient-descent><backpropagation><cost-function>","1","7"
"44707","1","2019-01-28 13:57:16","1","149","<python><data><json><wolfram-language>","1",""
"44708","1","2019-01-28 14:13:57","0","627","<machine-learning><deep-learning><tensorflow><data-augmentation><image-preprocessing>","1",""
"44711","1","2019-01-28 14:34:03","0","1197","<multiclass-classification><smote>","2",""
"44715","1","2019-01-28 15:21:03","2","109","<pca>","1",""
"44716","1","2019-01-28 15:46:08","1","46","<deep-learning><keras><tensorflow>","1",""
"44717","1","2019-01-28 15:48:32","2","515","<tensorflow><azure-ml>","1",""
"44720","1","2019-01-28 16:08:24","1","67","<clustering><orange>","2",""
"44727","1","2019-01-28 18:09:24","2","682","<neural-network><training><convolution><matlab>","1",""
"44730","1","2019-01-28 19:19:04","1","247","<python><neural-network>","1",""
"44731","1","2019-01-28 19:35:36","1","50","<nlp><word2vec>","0",""
"44738","1","2019-01-28 20:27:01","1","6246","<python><dataframe>","1",""
"44744","1","2019-01-28 22:57:10","1","674","<python><word2vec><gensim>","1",""
"44746","1","2019-01-28 23:49:09","0","856","<data-mining><market-basket-analysis>","1",""
"44750","1","2019-01-29 05:06:56","1","93","<anaconda>","1",""
"44753","1","2019-01-29 06:17:37","1","15","<machine-learning><deep-learning><pytorch>","0",""
"44755","1","2019-01-29 07:21:40","5","1979","<classification><unbalanced-classes><weighted-data>","1","4"
"44759","1","2019-01-29 09:00:04","0","76","<machine-learning><python><xgboost>","1",""
"44764","1","2019-01-29 09:57:20","0","525","<python><outlier>","1",""
"44768","1","2019-01-29 11:04:38","6","360","<machine-learning><neural-network><deep-learning>","4","1"
"44769","1","2019-01-29 13:42:55","2","50","<social-network-analysis>","0",""
"44774","1","2019-01-29 15:23:35","1","131","<jupyter><kaggle>","1","1"
"44777","1","2019-01-29 16:07:48","1","72","<feature-selection><linear-regression>","3",""
"44778","1","2019-01-29 16:23:55","2","217","<deep-learning><lstm>","1","1"
"44780","1","2019-01-29 17:00:21","1","121","<python><tensorflow>","0",""
"44790","1","2019-01-29 21:57:59","0","352","<python><computer-vision><opencv>","1",""
"44794","1","2019-01-29 23:52:17","5","44","<machine-learning><time-series>","1",""
"44795","1","2019-01-30 00:33:11","1","346","<machine-learning><python><nlp><clustering><similarity>","1",""
"44797","1","2019-01-30 01:14:19","1","12","<machine-learning><q-learning>","0","1"
"44798","1","2019-01-30 03:26:00","0","45","<bigdata><apache-hadoop>","1",""
"44800","1","2019-01-30 05:45:10","1","5901","<python><scikit-learn><recommender-system>","3","1"
"44801","1","2019-01-30 06:04:15","1","29","<neural-network><deep-learning><data-science-model><ai>","0","1"
"44803","1","2019-01-30 06:51:22","1","519","<python><dataset><data><svm><machine-learning-model>","1",""
"44804","1","2019-01-30 09:06:08","1","115","<machine-learning><deep-learning><predictive-modeling><cnn>","1",""
"44811","1","2019-01-30 11:16:36","0","153","<pandas>","1",""
"44813","1","2019-01-30 11:44:39","1","60","<lstm><overfitting><generalization>","0","1"
"44818","1","2019-01-30 15:10:00","1","10","<data><probability><databases>","0",""
"44823","1","2019-01-30 17:08:57","1","342","<machine-learning><neural-network><weighted-data><matrix>","1",""
"44831","1","2019-01-30 20:02:20","1","100","<classification><random-forest><recommender-system><multiclass-classification>","2",""
"44836","1","2019-01-30 21:18:08","0","281","<python><text-mining><supervised-learning><lda>","2",""
"44837","1","2019-01-30 21:27:17","1","35","<neural-network><keras>","0","1"
"44839","1","2019-01-31 00:42:33","0","133","<keras><loss-function>","2",""
"44840","1","2019-01-31 01:15:50","0","95","<scikit-learn><tensorflow><algorithms>","1",""
"44843","1","2019-01-31 04:28:42","0","410","<machine-learning><python>","1",""
"44845","1","2019-01-31 06:16:49","1","395","<python><feature-selection><correlation>","2",""
"44846","1","2019-01-31 06:54:43","2","202","<machine-learning><training><scalability>","5","1"
"44850","1","2019-01-31 08:36:48","1","146","<neural-network><convolution>","0",""
"44851","1","2019-01-31 08:49:03","-1","56","<dataframe>","1",""
"44852","1","2019-01-31 09:13:00","2","79","<feature-selection><ranking><information-theory><mutual-information>","0","1"
"44853","1","2019-01-31 09:28:56","1","331","<machine-learning><clustering><k-means><fuzzy-logic>","1","1"
"44863","1","2019-01-31 13:42:09","3","256","<machine-learning>","4",""
"44866","1","2019-01-31 14:16:49","1","695","<tensorflow>","1",""
"44870","1","2019-01-31 15:45:41","1","70","<machine-learning-model><kaggle>","0",""
"44871","1","2019-01-31 15:57:53","0","24381","<python><computer-vision><opencv>","2",""
"44875","1","2019-01-31 19:13:36","0","32","<machine-learning><classification><performance>","1",""
"44876","1","2019-01-31 19:58:54","1","73","<nlp><text-mining><text>","0",""
"44880","1","2019-01-31 22:51:31","5","195","<neural-network><linear-regression><svm><naive-bayes-classifier><perceptron>","4","1"
"44883","1","2019-02-01 00:02:15","6","7159","<deep-learning><keras><tensorflow><multiclass-classification><class-imbalance>","6","1"
"44884","1","2019-02-01 00:11:05","2","658","<machine-learning><data-mining><dataset>","2","1"
"44889","1","2019-02-01 04:16:08","2","522","<deep-learning><visualization><word2vec><tsne>","2","1"
"44890","1","2019-02-01 04:59:28","1","13","<prediction><linear-algebra>","0",""
"44893","1","2019-02-01 06:18:21","1","424","<clustering><k-means><features>","1",""
"44895","1","2019-02-01 07:00:14","1","166","<machine-learning><deep-learning><lstm><rnn><data-science-model>","1",""
"44896","1","2019-02-01 08:06:31","2","82","<machine-learning><optimization><machine-learning-model>","1",""
